,경기날짜,선수명,포지션,팀,더블헤더여부,홈팀,원정팀,등판,inning,restinning,승리,패배,무승부,세이브,홀드,삼진,4사구,실점,자책,타수,타자
0,2018-03-24,샘슨,선발투수,한화,0,넥센,한화,1.1,4,0,0,1,0,0,0,8.0,4.0,6.0,5.0,21,25
1,2018-03-24,김범수,불펜투수,한화,0,넥센,한화,5.8,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
2,2018-03-24,심수창,불펜투수,한화,0,넥센,한화,5.2,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4
3,2018-03-24,박주홍,불펜투수,한화,0,넥센,한화,6.6,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2
4,2018-03-24,송은범,불펜투수,한화,0,넥센,한화,7.8,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
5,2018-03-24,서균,불펜투수,한화,0,넥센,한화,7.2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
6,2018-03-24,박상원,불펜투수,한화,0,넥센,한화,8.5,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,1
7,2018-03-25,휠러,선발투수,한화,0,넥센,한화,1.1,7,0,1,0,0,0,0,7.0,2.0,1.0,1.0,24,26
8,2018-03-25,송창식,불펜투수,한화,0,넥센,한화,8.9,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,1
9,2018-03-25,박주홍,불펜투수,한화,0,넥센,한화,8.1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,1
10,2018-03-25,서균,불펜투수,한화,0,넥센,한화,8.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1
11,2018-03-25,박상원,불펜투수,한화,0,넥센,한화,8.3,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,1,1
12,2018-03-25,정우람,불펜투수,한화,0,넥센,한화,9.4,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,3,3
13,2018-03-27,윤규진,선발투수,한화,0,NC,한화,1.1,3,1,0,1,0,0,0,4.0,4.0,6.0,3.0,14,19
14,2018-03-27,송은범,불펜투수,한화,0,NC,한화,4.2,2,1,0,0,0,0,0,1.0,0.0,0.0,0.0,8,8
15,2018-03-27,심수창,불펜투수,한화,0,NC,한화,6.1,1,0,0,0,0,0,0,2.0,0.0,3.0,3.0,6,6
16,2018-03-27,강승현,불펜투수,한화,0,NC,한화,7.7,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
17,2018-03-27,김범수,불펜투수,한화,0,NC,한화,8.1,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,1,2
18,2018-03-28,배영수,선발투수,한화,0,NC,한화,1.1,6,0,0,0,0,0,0,2.0,2.0,2.0,2.0,20,22
19,2018-03-28,서균,불펜투수,한화,0,NC,한화,7.5,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1
20,2018-03-28,송창식,불펜투수,한화,0,NC,한화,7.6,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,4,4
21,2018-03-28,박주홍,불펜투수,한화,0,NC,한화,8.1,0,2,0,0,0,0,0,1.0,1.0,0.0,0.0,2,3
22,2018-03-28,박상원,불펜투수,한화,0,NC,한화,9.4,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,2,3
23,2018-03-28,정우람,불펜투수,한화,0,NC,한화,9.7,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1
24,2018-03-29,김민우,선발투수,한화,0,NC,한화,1.1,1,1,0,0,0,0,0,2.0,1.0,0.0,0.0,7,8
25,2018-03-29,송은범,불펜투수,한화,0,NC,한화,2.9,4,2,0,0,0,0,0,3.0,1.0,0.0,0.0,16,17
26,2018-03-29,송창식,불펜투수,한화,0,NC,한화,7.8,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,3,3
27,2018-03-29,김범수,불펜투수,한화,0,NC,한화,7.2,0,2,0,0,0,0,1,1.0,0.0,0.0,0.0,2,2
28,2018-03-29,서균,불펜투수,한화,0,NC,한화,8.4,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,1,1
29,2018-03-29,박상원,불펜투수,한화,0,NC,한화,8.5,0,0,0,1,0,0,0,0.0,1.0,2.0,0.0,1,2
30,2018-03-29,박주홍,불펜투수,한화,0,NC,한화,8.7,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0,1
31,2018-03-29,심수창,불펜투수,한화,0,NC,한화,8.8,0,2,0,0,0,0,0,0.0,0.0,1.0,1.0,2,3
32,2018-03-30,김태훈,선발투수,SK,0,한화,SK,1.1,5,0,1,0,0,0,0,2.0,2.0,2.0,2.0,18,20
33,2018-03-30,정영일,불펜투수,SK,0,한화,SK,6.3,1,0,0,0,0,0,0,2.0,0.0,1.0,1.0,4,4
34,2018-03-30,신재웅,불펜투수,SK,0,한화,SK,7.7,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,3,3
35,2018-03-30,윤희상,불펜투수,SK,0,한화,SK,8.1,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,6,6
36,2018-03-30,서진용,불펜투수,SK,0,한화,SK,9.7,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,3,3
37,2018-03-31,김광현,선발투수,SK,0,한화,SK,1.1,5,0,1,0,0,0,0,5.0,2.0,0.0,0.0,17,19
38,2018-03-31,전유수,불펜투수,SK,0,한화,SK,6.2,1,0,0,0,0,0,0,2.0,1.0,1.0,1.0,4,5
39,2018-03-31,박희수,불펜투수,SK,0,한화,SK,7.7,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,4,5
40,2018-03-31,백인식,불펜투수,SK,0,한화,SK,8.3,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,4,4
41,2018-03-31,박정배,불펜투수,SK,0,한화,SK,9.7,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,4,4
42,2018-04-01,산체스,선발투수,SK,0,한화,SK,1.1,6,0,1,0,0,0,0,8.0,0.0,1.0,1.0,21,21
43,2018-04-01,정영일,불펜투수,SK,0,한화,SK,7.4,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
44,2018-04-01,윤희상,불펜투수,SK,0,한화,SK,8.7,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,4,4
45,2018-04-01,서진용,불펜투수,SK,0,한화,SK,9.2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
46,2018-04-03,김원중,선발투수,롯데,0,한화,롯데,1.1,2,0,0,1,0,0,0,1.0,3.0,7.0,7.0,12,16
47,2018-04-03,장시환,불펜투수,롯데,0,한화,롯데,3.8,1,0,0,0,0,0,0,0.0,2.0,4.0,4.0,4,7
48,2018-04-03,구승민,불펜투수,롯데,0,한화,롯데,4.6,1,1,0,0,0,0,0,2.0,3.0,3.0,3.0,5,8
49,2018-04-03,진명호,불펜투수,롯데,0,한화,롯데,5.5,1,0,0,0,0,0,0,0.0,1.0,2.0,1.0,2,5
50,2018-04-03,이명우,불펜투수,롯데,0,한화,롯데,6.1,1,2,0,0,0,0,0,1.0,0.0,1.0,0.0,7,7
51,2018-04-03,배장호,불펜투수,롯데,0,한화,롯데,8.8,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
52,2018-04-04,송승준,선발투수,롯데,0,한화,롯데,1.1,5,0,0,0,0,0,0,6.0,4.0,3.0,3.0,19,23
53,2018-04-04,배장호,불펜투수,롯데,0,한화,롯데,6.6,0,2,0,1,0,0,0,0.0,1.0,2.0,2.0,3,4
54,2018-04-04,이명우,불펜투수,롯데,0,한화,롯데,6.1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1
55,2018-04-04,박진형,불펜투수,롯데,0,한화,롯데,6.2,0,1,0,0,0,0,0,1.0,2.0,2.0,2.0,3,5
56,2018-04-04,오현택,불펜투수,롯데,0,한화,롯데,7.7,2,0,0,0,0,0,0,3.0,0.0,0.0,0.0,6,6
57,2018-04-07,샘슨,선발투수,한화,0,KT,한화,1.1,5,0,0,1,0,0,0,7.0,6.0,2.0,2.0,15,21
58,2018-04-07,이태양,불펜투수,한화,0,KT,한화,6.4,0,2,0,0,0,0,0,1.0,2.0,2.0,2.0,4,6
59,2018-04-07,박주홍,불펜투수,한화,0,KT,한화,6.1,0,1,0,0,0,0,0,0.0,1.0,2.0,2.0,2,3
60,2018-04-07,송은범,불펜투수,한화,0,KT,한화,7.4,0,1,0,0,0,0,0,0.0,1.0,3.0,3.0,3,4
61,2018-04-07,장민재,불펜투수,한화,0,KT,한화,7.8,1,2,0,0,0,0,0,1.0,1.0,1.0,1.0,7,8
62,2018-04-08,휠러,선발투수,한화,0,KT,한화,1.1,4,1,0,0,0,0,0,4.0,4.0,6.0,6.0,20,24
63,2018-04-08,안영명,불펜투수,한화,0,KT,한화,5.7,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,5,5
64,2018-04-08,박상원,불펜투수,한화,0,KT,한화,7.3,0,1,0,0,0,0,0,0.0,1.0,2.0,2.0,2,3
65,2018-04-08,서균,불펜투수,한화,0,KT,한화,7.6,0,2,0,0,0,0,0,0.0,2.0,0.0,0.0,3,5
66,2018-04-08,송은범,불펜투수,한화,0,KT,한화,8.2,2,0,1,0,0,0,0,1.0,0.0,0.0,0.0,7,7
67,2018-04-08,정우람,불펜투수,한화,0,KT,한화,10.9,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
68,2018-04-10,한승혁,선발투수,기아,0,한화,기아,1.1,5,2,0,0,0,0,0,4.0,2.0,3.0,3.0,22,24
69,2018-04-10,임창용,불펜투수,기아,0,한화,기아,6.7,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,3,4
70,2018-04-10,임기준,불펜투수,기아,0,한화,기아,7.2,0,1,0,1,0,0,0,0.0,3.0,1.0,1.0,2,5
71,2018-04-10,박정수,불펜투수,기아,0,한화,기아,8.7,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,3,3
72,2018-04-11,정용운,선발투수,기아,0,한화,기아,1.1,2,0,0,0,0,0,0,0.0,1.0,2.0,2.0,9,11
73,2018-04-11,이민우,불펜투수,기아,0,한화,기아,3.3,3,1,0,1,0,0,0,1.0,4.0,4.0,4.0,13,17
74,2018-04-11,김윤동,불펜투수,기아,0,한화,기아,6.2,2,0,0,0,0,0,0,2.0,0.0,0.0,0.0,7,7
75,2018-04-11,유승철,불펜투수,기아,0,한화,기아,8.9,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2
76,2018-04-12,헥터,선발투수,기아,0,한화,기아,1.1,2,0,0,1,0,0,0,2.0,1.0,7.0,7.0,13,14
77,2018-04-12,문경찬,불펜투수,기아,0,한화,기아,3.6,4,2,0,0,0,0,0,3.0,2.0,8.0,8.0,23,25
78,2018-04-12,유승철,불펜투수,기아,0,한화,기아,7.4,1,1,0,0,0,0,0,2.0,1.0,0.0,0.0,4,5
79,2018-04-13,김대우,선발투수,삼성,0,한화,삼성,1.1,5,0,1,0,0,0,0,1.0,1.0,2.0,2.0,18,19
80,2018-04-13,최충연,불펜투수,삼성,0,한화,삼성,6.2,1,0,0,0,0,0,1,2.0,0.0,0.0,0.0,5,5
81,2018-04-13,한기주,불펜투수,삼성,0,한화,삼성,7.7,1,0,0,0,0,0,1,1.0,1.0,0.0,0.0,3,4
82,2018-04-13,심창민,불펜투수,삼성,0,한화,삼성,8.2,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,3,3
83,2018-04-13,장필준,불펜투수,삼성,0,한화,삼성,9.5,1,0,0,0,0,1,0,2.0,1.0,0.0,0.0,3,4
84,2018-04-14,윤성환,선발투수,삼성,0,한화,삼성,1.1,4,0,0,1,0,0,0,3.0,1.0,6.0,6.0,20,21
85,2018-04-14,이승현,불펜투수,삼성,0,한화,삼성,5.4,2,0,0,0,0,0,0,2.0,2.0,4.0,4.0,11,13
86,2018-04-14,김시현,불펜투수,삼성,0,한화,삼성,7.8,1,0,0,0,0,0,0,2.0,0.0,4.0,4.0,7,7
87,2018-04-14,임현준,불펜투수,삼성,0,한화,삼성,8.6,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4
88,2018-04-15,아델만,선발투수,삼성,0,한화,삼성,1.1,3,1,0,1,0,0,0,1.0,5.0,7.0,7.0,18,24
89,2018-04-15,김승현,불펜투수,삼성,0,한화,삼성,4.7,1,2,0,0,0,0,0,0.0,0.0,0.0,0.0,6,6
90,2018-04-15,최충연,불펜투수,삼성,0,한화,삼성,6.4,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,3,3
91,2018-04-15,한기주,불펜투수,삼성,0,한화,삼성,7.7,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,3,4
92,2018-04-15,임현준,불펜투수,삼성,0,한화,삼성,8.2,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,2,3
93,2018-04-17,윤규진,선발투수,한화,0,두산,한화,1.1,5,0,1,0,0,0,0,5.0,1.0,2.0,2.0,19,20
94,2018-04-17,박상원,불펜투수,한화,0,두산,한화,6.3,1,2,0,0,0,0,1,2.0,0.0,0.0,0.0,6,6
95,2018-04-17,송은범,불펜투수,한화,0,두산,한화,7.9,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,4,4
96,2018-04-17,정우람,불펜투수,한화,0,두산,한화,9.4,1,0,0,0,0,1,0,2.0,0.0,0.0,0.0,3,3
97,2018-04-18,샘슨,선발투수,한화,0,두산,한화,1.1,6,0,0,0,0,0,0,10.0,5.0,3.0,1.0,23,28
98,2018-04-18,박주홍,불펜투수,한화,0,두산,한화,7.2,0,1,0,0,0,0,0,1.0,0.0,1.0,1.0,2,2
99,2018-04-18,송은범,불펜투수,한화,0,두산,한화,7.4,0,1,0,1,0,0,0,0.0,1.0,1.0,1.0,3,4
100,2018-04-18,서균,불펜투수,한화,0,두산,한화,7.8,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,1
101,2018-04-18,안영명,불펜투수,한화,0,두산,한화,8.9,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
102,2018-04-19,휠러,선발투수,한화,0,두산,한화,1.1,4,2,0,1,0,0,0,4.0,2.0,3.0,3.0,22,24
103,2018-04-19,이태양,불펜투수,한화,0,두산,한화,5.7,1,2,0,0,0,0,0,2.0,1.0,1.0,1.0,5,6
104,2018-04-19,박주홍,불펜투수,한화,0,두산,한화,7.4,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1,1
105,2018-04-19,서균,불펜투수,한화,0,두산,한화,7.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2
106,2018-04-19,박상원,불펜투수,한화,0,두산,한화,7.7,1,2,0,0,0,0,0,2.0,0.0,0.0,0.0,4,5
107,2018-04-20,신재영,선발투수,넥센,0,한화,넥센,1.1,6,0,1,0,0,0,0,3.0,1.0,1.0,1.0,25,26
108,2018-04-20,김성민,불펜투수,넥센,0,한화,넥센,7.9,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
109,2018-04-20,조덕길,불펜투수,넥센,0,한화,넥센,8.3,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,3,3
110,2018-04-20,김동준,불펜투수,넥센,0,한화,넥센,9.6,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4
111,2018-04-21,한현희,선발투수,넥센,0,한화,넥센,1.1,6,2,0,0,0,0,0,3.0,2.0,3.0,3.0,25,27
112,2018-04-21,이보근,불펜투수,넥센,0,한화,넥센,7.1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,1
113,2018-04-21,김상수,불펜투수,넥센,0,한화,넥센,8.2,0,2,0,0,0,0,1,0.0,0.0,0.0,0.0,3,3
114,2018-04-21,조상우,불펜투수,넥센,0,한화,넥센,8.5,1,1,0,0,0,1,0,1.0,0.0,0.0,0.0,4,4
115,2018-04-22,로저스,선발투수,넥센,0,한화,넥센,1.1,9,0,1,0,0,0,0,8.0,0.0,1.0,1.0,30,30
116,2018-04-25,샘슨,선발투수,한화,0,기아,한화,1.1,7,0,0,0,0,0,0,5.0,0.0,1.0,1.0,26,26
117,2018-04-25,송은범,불펜투수,한화,0,기아,한화,8.9,0,2,0,0,0,0,0,1.0,0.0,1.0,1.0,4,4
118,2018-04-25,정우람,불펜투수,한화,0,기아,한화,8.4,1,1,1,0,0,0,0,2.0,0.0,0.0,0.0,5,5
119,2018-04-26,휠러,선발투수,한화,0,기아,한화,1.1,6,0,0,0,0,0,0,1.0,1.0,1.0,1.0,27,28
120,2018-04-26,안영명,불펜투수,한화,0,기아,한화,7.2,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
121,2018-04-26,서균,불펜투수,한화,0,기아,한화,8.5,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1,2
122,2018-04-26,박상원,불펜투수,한화,0,기아,한화,8.7,0,2,1,0,0,0,0,0.0,1.0,0.0,0.0,1,2
123,2018-04-26,정우람,불펜투수,한화,0,기아,한화,9.9,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,4,4
124,2018-04-27,배영수,선발투수,한화,0,롯데,한화,1.1,4,0,0,0,0,0,0,3.0,2.0,3.0,3.0,16,18
125,2018-04-27,이태양,불펜투수,한화,0,롯데,한화,5.1,3,0,0,0,0,0,0,4.0,1.0,0.0,0.0,10,12
126,2018-04-27,송은범,불펜투수,한화,0,롯데,한화,8.4,1,0,0,1,0,0,0,1.0,1.0,2.0,2.0,6,7
127,2018-04-28,김재영,선발투수,한화,0,롯데,한화,1.1,6,1,1,0,0,0,0,5.0,2.0,1.0,0.0,24,26
128,2018-04-28,박상원,불펜투수,한화,0,롯데,한화,7.9,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
129,2018-04-28,안영명,불펜투수,한화,0,롯데,한화,8.3,1,0,0,0,0,0,1,1.0,0.0,1.0,1.0,5,5
130,2018-04-28,정우람,불펜투수,한화,0,롯데,한화,9.8,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,4,4
131,2018-04-29,김진욱,선발투수,한화,0,롯데,한화,1.1,2,0,0,0,0,0,0,1.0,3.0,2.0,2.0,10,13
132,2018-04-29,장민재,불펜투수,한화,0,롯데,한화,3.5,2,2,0,1,0,0,0,2.0,1.0,2.0,2.0,9,11
133,2018-04-29,서균,불펜투수,한화,0,롯데,한화,5.7,1,1,0,0,0,0,0,2.0,0.0,0.0,0.0,5,5
134,2018-04-29,박상원,불펜투수,한화,0,롯데,한화,7.3,0,2,0,0,0,0,0,0.0,1.0,0.0,0.0,3,4
135,2018-04-29,송은범,불펜투수,한화,0,롯데,한화,7.7,1,1,0,0,0,0,0,2.0,0.0,0.0,0.0,4,4
136,2018-05-01,차우찬,선발투수,LG,0,한화,LG,1.1,5,0,0,1,0,0,0,5.0,2.0,6.0,5.0,23,25
137,2018-05-01,최성훈,불펜투수,LG,0,한화,LG,6.8,0,2,0,0,0,0,0,1.0,1.0,0.0,0.0,3,4
138,2018-05-01,여건욱,불펜투수,LG,0,한화,LG,6.3,1,1,0,0,0,0,0,0.0,1.0,0.0,0.0,5,6
139,2018-05-01,진해수,불펜투수,LG,0,한화,LG,8.9,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3
140,2018-05-01,이동현,불펜투수,LG,0,한화,LG,8.3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1
141,2018-05-02,소사,선발투수,LG,0,한화,LG,1.1,8,0,0,0,0,0,0,10.0,0.0,2.0,2.0,30,30
142,2018-05-02,정찬헌,불펜투수,LG,0,한화,LG,9.4,0,1,0,1,0,0,0,1.0,2.0,2.0,2.0,4,6
143,2018-05-03,임찬규,선발투수,LG,0,한화,LG,1.1,6,1,0,1,0,0,0,2.0,3.0,4.0,4.0,23,27
144,2018-05-03,진해수,불펜투수,LG,0,한화,LG,7.1,0,0,0,0,0,0,0,0.0,0.0,2.0,2.0,2,2
145,2018-05-03,이동현,불펜투수,LG,0,한화,LG,7.3,0,2,0,0,0,0,0,1.0,0.0,1.0,1.0,3,4
146,2018-05-03,고우석,불펜투수,LG,0,한화,LG,8.7,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
147,2018-05-04,김재영,선발투수,한화,0,삼성,한화,1.1,3,2,0,0,0,0,0,2.0,2.0,6.0,4.0,19,21
148,2018-05-04,장민재,불펜투수,한화,0,삼성,한화,4.4,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,12,12
149,2018-05-04,박주홍,불펜투수,한화,0,삼성,한화,8.7,1,0,1,0,0,0,0,2.0,0.0,0.0,0.0,3,3
150,2018-05-04,정우람,불펜투수,한화,0,삼성,한화,9.1,1,0,0,0,0,1,0,1.0,1.0,0.0,0.0,3,4
151,2018-05-05,김민우,선발투수,한화,0,삼성,한화,1.1,3,2,0,1,0,0,0,3.0,4.0,6.0,6.0,16,20
152,2018-05-05,이태양,불펜투수,한화,0,삼성,한화,4.3,4,1,0,0,0,0,0,4.0,1.0,2.0,2.0,17,18
153,2018-05-08,샘슨,선발투수,한화,0,넥센,한화,1.1,4,2,0,0,0,0,0,7.0,1.0,7.0,7.0,23,25
154,2018-05-08,박주홍,불펜투수,한화,0,넥센,한화,5.8,0,2,0,0,0,0,0,1.0,2.0,0.0,0.0,2,4
155,2018-05-08,박상원,불펜투수,한화,0,넥센,한화,6.3,0,2,0,0,0,0,0,1.0,1.0,0.0,0.0,3,4
156,2018-05-08,송은범,불펜투수,한화,0,넥센,한화,7.7,1,0,0,0,0,0,0,2.0,1.0,2.0,0.0,6,7
157,2018-05-08,장민재,불펜투수,한화,0,넥센,한화,8.5,1,0,1,0,0,0,0,1.0,0.0,0.0,0.0,4,4
158,2018-05-08,정우람,불펜투수,한화,0,넥센,한화,9.9,1,0,0,0,0,1,0,2.0,1.0,0.0,0.0,4,5
159,2018-05-09,휠러,선발투수,한화,0,넥센,한화,1.1,5,1,1,0,0,0,0,8.0,2.0,0.0,0.0,19,21
160,2018-05-09,서균,불펜투수,한화,0,넥센,한화,6.4,0,1,0,0,0,0,1,0.0,1.0,0.0,0.0,2,3
161,2018-05-09,안영명,불펜투수,한화,0,넥센,한화,6.7,2,1,0,0,0,0,1,1.0,0.0,1.0,1.0,9,9
162,2018-05-09,정우람,불펜투수,한화,0,넥센,한화,9.7,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,3,3
163,2018-05-10,김재영,선발투수,한화,0,넥센,한화,1.1,5,2,1,0,0,0,0,3.0,1.0,1.0,1.0,22,23
164,2018-05-10,송은범,불펜투수,한화,0,넥센,한화,6.6,1,1,0,0,0,0,1,1.0,0.0,0.0,0.0,4,4
165,2018-05-10,안영명,불펜투수,한화,0,넥센,한화,8.1,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,5,5
166,2018-05-10,정우람,불펜투수,한화,0,넥센,한화,9.6,1,0,0,0,0,1,0,3.0,0.0,0.0,0.0,4,4
167,2018-05-11,구창모,선발투수,NC,0,한화,NC,1.1,6,0,0,0,0,0,0,4.0,1.0,0.0,0.0,20,21
168,2018-05-11,원종현,불펜투수,NC,0,한화,NC,7.4,1,2,0,0,0,0,1,1.0,1.0,0.0,0.0,5,6
169,2018-05-11,강윤구,불펜투수,NC,0,한화,NC,8.1,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,2,2
170,2018-05-11,이민호,불펜투수,NC,0,한화,NC,9.3,1,2,0,0,0,0,0,2.0,1.0,2.0,2.0,9,10
171,2018-05-11,배재환,불펜투수,NC,0,한화,NC,10.4,1,1,1,0,0,0,0,1.0,0.0,0.0,0.0,5,5
172,2018-05-13,베렛,선발투수,NC,0,한화,NC,1.1,1,1,0,1,0,0,0,1.0,0.0,3.0,3.0,9,9
173,2018-05-13,최성영,불펜투수,NC,0,한화,NC,2.1,4,2,0,0,0,0,0,6.0,0.0,1.0,1.0,20,20
174,2018-05-13,배재환,불펜투수,NC,0,한화,NC,7.3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
175,2018-05-13,노성호,불펜투수,NC,0,한화,NC,8.6,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,2,2
176,2018-05-13,이형범,불펜투수,NC,0,한화,NC,8.8,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1
177,2018-05-15,금민철,선발투수,KT,0,한화,KT,1.1,6,0,1,0,0,0,0,5.0,3.0,0.0,0.0,22,25
178,2018-05-15,엄상백,불펜투수,KT,0,한화,KT,7.8,1,0,0,0,0,0,1,1.0,0.0,0.0,0.0,2,2
179,2018-05-15,심재민,불펜투수,KT,0,한화,KT,8.1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4,4
180,2018-05-15,김재윤,불펜투수,KT,0,한화,KT,9.5,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,5,5
181,2018-05-16,주권,선발투수,KT,0,한화,KT,1.1,5,1,0,0,0,0,0,5.0,3.0,4.0,3.0,18,22
182,2018-05-16,심재민,불펜투수,KT,0,한화,KT,6.5,0,2,0,1,0,0,0,1.0,0.0,1.0,1.0,3,3
183,2018-05-16,류희운,불펜투수,KT,0,한화,KT,7.8,1,0,0,0,0,0,0,1.0,1.0,0.0,0.0,3,4
184,2018-05-16,홍성용,불펜투수,KT,0,한화,KT,8.3,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3
185,2018-05-17,니퍼트,선발투수,KT,0,한화,KT,1.1,6,0,0,1,0,0,0,5.0,0.0,4.0,3.0,26,27
186,2018-05-17,이종혁,불펜투수,KT,0,한화,KT,7.1,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,2,4
187,2018-05-17,김사율,불펜투수,KT,0,한화,KT,8.5,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,3,4
188,2018-05-18,배영수,선발투수,한화,0,LG,한화,1.1,4,1,0,0,0,0,0,7.0,2.0,3.0,2.0,20,22
189,2018-05-18,이태양,불펜투수,한화,0,LG,한화,5.5,1,2,0,0,0,0,0,1.0,1.0,0.0,0.0,5,6
190,2018-05-18,박주홍,불펜투수,한화,0,LG,한화,7.2,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,3,3
191,2018-05-18,송은범,불펜투수,한화,0,LG,한화,8.5,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,3,3
192,2018-05-18,정우람,불펜투수,한화,0,LG,한화,9.8,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,3,4
193,2018-05-19,샘슨,선발투수,한화,0,LG,한화,1.1,6,0,1,0,0,0,0,3.0,4.0,1.0,1.0,20,24
194,2018-05-19,안영명,불펜투수,한화,0,LG,한화,7.7,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4,4
195,2018-05-19,송은범,불펜투수,한화,0,LG,한화,8.2,1,1,0,0,0,0,1,0.0,1.0,0.0,0.0,5,6
196,2018-05-19,서균,불펜투수,한화,0,LG,한화,9.8,0,2,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1
197,2018-05-20,휠러,선발투수,한화,0,LG,한화,1.1,6,0,0,1,0,0,0,4.0,3.0,4.0,4.0,26,29
198,2018-05-20,박주홍,불펜투수,한화,0,LG,한화,7.3,1,0,0,0,0,0,0,0.0,0.0,2.0,2.0,6,6
199,2018-05-20,이태양,불펜투수,한화,0,LG,한화,8.9,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,4,4
200,2018-05-22,후랭코프,선발투수,두산,0,한화,두산,1.1,3,2,0,0,0,0,0,2.0,2.0,6.0,6.0,18,20
201,2018-05-22,현도훈,불펜투수,두산,0,한화,두산,4.3,3,1,0,0,0,0,0,5.0,3.0,0.0,0.0,10,13
202,2018-05-22,김승회,불펜투수,두산,0,한화,두산,8.7,0,2,0,0,0,0,1,1.0,1.0,0.0,0.0,2,3
