,경기날짜,선수명,포지션,팀,더블헤더여부,홈팀,원정팀,1,2,3,4,5,6,7,8,9,10,11,12,안타,타수,타율,타점,득점
189,2018-04-13,박해민,중,삼성,0,한화,삼성,0,0,0,0,0,0,0,0,7104,0.0,0.0,0.0,0,1,0.169,0,0
190,2018-04-13,조동찬,지,삼성,0,한화,삼성,0,1019,7101,0,2000,0,0,7102,0,0.0,0.0,0.0,1,4,0.208,0,1
191,2018-04-13,박찬도,중우,삼성,0,한화,삼성,0,1023,6002,0,7006,0,0,7107,0,0.0,0.0,0.0,1,4,0.25,0,1
192,2018-04-13,강한울,二,삼성,0,한화,삼성,0,1018,4002,0,0,7104,0,7005,0,0.0,0.0,0.0,1,4,0.283,1,0
193,2018-04-14,김헌곤,우,삼성,0,한화,삼성,7003,3100,0,7001,0,0,3000,0,1304,0.0,0.0,0.0,1,3,0.323,1,1
194,2018-04-14,김상수,유,삼성,0,한화,삼성,1011,2000,0,0,2000,0,7001,0,0,0.0,0.0,0.0,1,4,0.219,0,1
195,2018-04-14,김민수,타,삼성,0,한화,삼성,0,0,0,0,0,0,0,0,1017,0.0,0.0,0.0,1,1,1.0,0,0
196,2018-04-14,이원석,三,삼성,0,한화,삼성,3000,7005,0,0,7000,0,2000,0,0,0.0,0.0,0.0,0,3,0.301,0,0
197,2018-04-14,김성훈,三,삼성,0,한화,삼성,0,0,0,0,0,0,0,0,2000,0.0,0.0,0.0,0,1,0.111,0,0
198,2018-04-14,러프,一,삼성,0,한화,삼성,3000,0,7102,0,7005,0,0,0,0,0.0,0.0,0.0,0,2,0.369,0,0
199,2018-04-14,조동찬,타一,삼성,0,한화,삼성,0,0,0,0,0,0,0,1116,0,0.0,0.0,0.0,1,1,0.24,0,0
200,2018-04-14,배영섭,좌,삼성,0,한화,삼성,7104,0,2000,0,0,7104,0,2000,0,0.0,0.0,0.0,0,4,0.321,1,0
201,2018-04-14,강민호,포,삼성,0,한화,삼성,2000,0,7104,0,0,7104,0,0,0,0.0,0.0,0.0,0,3,0.226,0,0
202,2018-04-14,이지영,포,삼성,0,한화,삼성,0,0,0,0,0,0,0,7003,0,0.0,0.0,0.0,0,1,0.077,0,0
203,2018-04-14,박한이,지,삼성,0,한화,삼성,0,3000,0,7005,0,2000,0,7101,0,0.0,0.0,0.0,0,3,0.095,0,0
204,2018-04-14,박찬도,중,삼성,0,한화,삼성,0,1011,0,7107,0,0,2000,0,7006,0.0,0.0,0.0,1,4,0.25,0,0
205,2018-04-14,강한울,二,삼성,0,한화,삼성,0,7100,0,1017,0,0,3000,0,0,0.0,0.0,0.0,1,2,0.29,0,0
206,2018-04-14,박해민,타,삼성,0,한화,삼성,0,0,0,0,0,0,0,0,7100,0.0,0.0,0.0,0,1,0.167,0,0
207,2018-04-15,김상수,유,삼성,0,한화,삼성,7101,0,1019,0,0,0,0,0,0,0.0,0.0,0.0,1,2,0.227,0,0
208,2018-04-15,김성훈,타유,삼성,0,한화,삼성,0,0,0,7104,0,0,1023,0,7001,0.0,0.0,0.0,1,3,0.167,0,0
209,2018-04-15,강한울,二,삼성,0,한화,삼성,3000,0,1017,7107,0,0,7100,0,0,0.0,0.0,0.0,1,3,0.292,0,1
210,2018-04-15,이원석,三,삼성,0,한화,삼성,1019,0,7000,0,2000,0,7219,0,0,0.0,0.0,0.0,1,4,0.299,0,0
211,2018-04-15,러프,一,삼성,0,한화,삼성,7104,0,3000,0,7005,0,0,7104,0,0.0,0.0,0.0,0,3,0.353,0,1
212,2018-04-15,배영섭,지,삼성,0,한화,삼성,7102,0,7107,0,2000,0,0,7302,0,0.0,0.0,0.0,0,4,0.298,0,1
213,2018-04-15,김헌곤,좌,삼성,0,한화,삼성,0,7104,1118,0,0,1019,0,7104,0,0.0,0.0,0.0,2,4,0.333,3,0
214,2018-04-15,박해민,중,삼성,0,한화,삼성,0,1301,1023,0,0,1017,0,0,7006,0.0,0.0,0.0,3,4,0.203,1,1
215,2018-04-15,박찬도,우,삼성,0,한화,삼성,0,7101,0,1116,0,7405,0,0,0,0.0,0.0,0.0,1,3,0.263,0,0
216,2018-04-15,조동찬,타,삼성,0,한화,삼성,0,0,0,0,0,0,0,0,1011,0.0,0.0,0.0,1,1,0.269,0,0
217,2018-04-15,이지영,포,삼성,0,한화,삼성,0,7104,0,4102,0,0,0,0,0,0.0,0.0,0.0,0,1,0.071,0,0
218,2018-04-15,김민수,포,삼성,0,한화,삼성,0,0,0,0,0,7209,0,0,0,0.0,0.0,0.0,0,1,0.5,0,0
219,2018-04-15,강민호,타,삼성,0,한화,삼성,0,0,0,0,0,0,0,0,7001,0.0,0.0,0.0,0,1,0.222,0,0
220,2018-04-17,이용규,중,한화,0,두산,한화,3000,0,1017,0,1017,1110,0,0,2000,0.0,0.0,0.0,3,4,0.368,0,1
221,2018-04-17,양성우,좌,한화,0,두산,한화,2000,0,7400,0,1017,7002,0,0,1110,0.0,0.0,0.0,2,5,0.367,0,0
222,2018-04-17,송광민,一,한화,0,두산,한화,1116,0,3000,0,5002,0,7104,0,2000,0.0,0.0,0.0,1,3,0.397,1,2
223,2018-04-17,호잉,우,한화,0,두산,한화,1300,0,1301,0,2000,0,7002,0,0,0.0,0.0,0.0,2,4,0.403,4,2
224,2018-04-17,이성열,지,한화,0,두산,한화,1022,0,7305,0,1017,0,7003,0,0,0.0,0.0,0.0,2,4,0.333,0,0
225,2018-04-17,정근우,二,한화,0,두산,한화,0,7104,0,7101,7104,0,0,0,0,0.0,0.0,0.0,0,3,0.25,0,0
226,2018-04-17,오선진,二,한화,0,두산,한화,0,0,0,0,0,0,0,2000,0,0.0,0.0,0.0,0,1,0.275,0,0
227,2018-04-17,하주석,유,한화,0,두산,한화,0,2000,0,1017,0,7005,0,2000,0,0.0,0.0,0.0,1,4,0.2,0,0
228,2018-04-17,김회성,三,한화,0,두산,한화,0,1019,0,7102,0,7102,0,7000,0,0.0,0.0,0.0,1,4,0.286,0,0
229,2018-04-17,최재훈,포,한화,0,두산,한화,0,7301,0,2000,0,3000,0,0,2000,0.0,0.0,0.0,0,3,0.196,0,0
230,2018-04-18,정근우,二,한화,0,두산,한화,1116,0,1303,0,7107,0,7001,1011,0,0.0,0.0,0.0,3,5,0.275,2,1
231,2018-04-18,양성우,좌,한화,0,두산,한화,3100,0,2000,0,7101,0,3000,1017,0,0.0,0.0,0.0,1,3,0.365,0,0
232,2018-04-18,송광민,一,한화,0,두산,한화,2000,0,7304,0,0,1017,7005,0,2000,0.0,0.0,0.0,1,5,0.385,0,1
233,2018-04-18,호잉,중우,한화,0,두산,한화,7402,0,1001,0,0,2000,3000,0,1011,0.0,0.0,0.0,2,4,0.408,0,0
234,2018-04-18,이성열,지포,한화,0,두산,한화,7107,0,7104,0,0,3000,3000,0,1015,0.0,0.0,0.0,1,3,0.333,0,1
235,2018-04-18,하주석,유,한화,0,두산,한화,0,1011,0,7002,0,2000,2000,0,2000,0.0,0.0,0.0,1,5,0.2,0,0
236,2018-04-18,김회성,三,한화,0,두산,한화,0,7208,0,2000,0,1111,0,1012,2000,0.0,0.0,0.0,2,5,0.333,2,0
237,2018-04-18,지성준,포,한화,0,두산,한화,0,7107,0,2000,0,1011,0,0,0,0.0,0.0,0.0,1,3,0.333,0,0
238,2018-04-18,최재훈,포,한화,0,두산,한화,0,0,0,0,0,0,0,3100,0,0.0,0.0,0.0,0,0,0.196,0,0
239,2018-04-18,안영명,투,한화,0,두산,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
240,2018-04-18,장진혁,우,한화,0,두산,한화,0,0,1011,0,2000,2000,0,0,0,0.0,0.0,0.0,1,3,0.25,0,1
241,2018-04-18,이용규,중,한화,0,두산,한화,0,0,0,0,0,0,0,7007,0,0.0,0.0,0.0,0,1,0.364,0,0
242,2018-04-19,정근우,二,한화,0,두산,한화,1109,7101,0,0,1012,0,7001,0,0,0.0,0.0,0.0,2,4,0.288,0,0
243,2018-04-19,양성우,좌,한화,0,두산,한화,2000,0,7005,0,3000,0,7100,0,0,0.0,0.0,0.0,0,3,0.348,0,0
244,2018-04-19,송광민,三,한화,0,두산,한화,3000,0,1117,0,7005,0,0,3000,0,0.0,0.0,0.0,1,2,0.388,0,1
245,2018-04-19,호잉,중,한화,0,두산,한화,7100,0,7101,0,0,7006,0,7004,0,0.0,0.0,0.0,0,4,0.387,0,1
246,2018-04-19,이성열,一우,한화,0,두산,한화,1019,0,2000,0,0,7006,0,2000,0,0.0,0.0,0.0,1,4,0.324,2,0
247,2018-04-19,김태균,지,한화,0,두산,한화,1017,0,0,7104,0,2000,0,2000,0,0.0,0.0,0.0,1,4,0.313,0,0
248,2018-04-19,오선진,유,한화,0,두산,한화,7307,0,0,2000,0,0,1019,0,7107,0.0,0.0,0.0,1,4,0.273,0,0
249,2018-04-19,지성준,포,한화,0,두산,한화,0,2000,0,7102,0,0,1016,0,7006,0.0,0.0,0.0,1,4,0.32,0,0
250,2018-04-19,이동훈,우,한화,0,두산,한화,0,2000,0,0,7407,0,0,0,0,0.0,0.0,0.0,0,2,0.0,0,0
251,2018-04-19,김회성,타一,한화,0,두산,한화,0,0,0,0,0,0,2000,0,2000,0.0,0.0,0.0,0,2,0.286,0,0
252,2018-04-20,이정후,중,넥센,0,한화,넥센,3100,0,7006,0,1017,3000,0,7305,0,0.0,0.0,0.0,1,3,0.319,0,1
253,2018-04-20,임병욱,중,넥센,0,한화,넥센,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.308,0,0
254,2018-04-20,고종욱,좌,넥센,0,한화,넥센,2000,0,2000,0,1019,7402,0,7100,0,0.0,0.0,0.0,1,5,0.247,1,1
255,2018-04-20,김하성,유,넥센,0,한화,넥센,7402,0,0,7001,1205,2000,0,2000,0,0.0,0.0,0.0,1,5,0.281,1,1
256,2018-04-20,김지수,二,넥센,0,한화,넥센,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.278,0,0
257,2018-04-20,초이스,우,넥센,0,한화,넥센,0,7003,0,3000,7101,0,1303,0,7102,0.0,0.0,0.0,1,4,0.256,2,2
258,2018-04-20,박정음,우,넥센,0,한화,넥센,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
259,2018-04-20,김태완,一,넥센,0,한화,넥센,0,7005,0,1116,1011,0,1017,0,0,0.0,0.0,0.0,3,4,0.22,0,0
260,2018-04-20,장영석,주一,넥센,0,한화,넥센,0,0,0,0,0,0,0,0,7102,0.0,0.0,0.0,0,1,0.152,0,0
261,2018-04-20,김민성,三,넥센,0,한화,넥센,0,3000,0,3000,1017,0,7219,0,2000,0.0,0.0,0.0,1,3,0.291,0,0
262,2018-04-20,이택근,지,넥센,0,한화,넥센,0,7102,0,1017,7214,0,1011,0,0,0.0,0.0,0.0,2,4,0.188,1,0
263,2018-04-20,김혜성,二유,넥센,0,한화,넥센,0,0,7006,2000,0,7101,7101,0,0,0.0,0.0,0.0,0,4,0.216,0,0
264,2018-04-20,박동원,포,넥센,0,한화,넥센,0,0,1303,2000,0,1110,0,1019,0,0.0,0.0,0.0,3,4,0.156,1,1
265,2018-04-21,이정후,중좌,넥센,0,한화,넥센,3000,0,1019,0,0,1019,2000,0,1017,0.0,0.0,0.0,3,4,0.337,0,1
266,2018-04-21,고종욱,좌,넥센,0,한화,넥센,7005,0,7101,0,0,7006,0,2000,7003,0.0,0.0,0.0,0,5,0.231,0,0
267,2018-04-21,조상우,투,넥센,0,한화,넥센,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
268,2018-04-21,김하성,유,넥센,0,한화,넥센,7217,0,0,7006,0,5005,0,1012,7107,0.0,0.0,0.0,1,4,0.28,1,1
269,2018-04-21,초이스,우,넥센,0,한화,넥센,0,2000,0,7001,0,1012,0,1117,0,0.0,0.0,0.0,2,4,0.266,2,1
270,2018-04-21,김태완,一,넥센,0,한화,넥센,0,1019,0,7102,0,3000,0,7107,0,0.0,0.0,0.0,1,3,0.227,0,0
271,2018-04-21,장영석,一,넥센,0,한화,넥센,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.152,0,0
272,2018-04-21,김민성,三,넥센,0,한화,넥센,0,7006,0,0,2000,3000,0,3000,0,0.0,0.0,0.0,0,2,0.284,0,0
273,2018-04-21,이택근,지,넥센,0,한화,넥센,0,7102,0,0,2000,7104,0,1011,0,0.0,0.0,0.0,1,4,0.2,1,0
274,2018-04-21,임병욱,주중,넥센,0,한화,넥센,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.308,0,0
275,2018-04-21,김혜성,二,넥센,0,한화,넥센,0,0,7005,0,7305,0,0,0,0,0.0,0.0,0.0,0,2,0.205,0,0
276,2018-04-21,박정음,타,넥센,0,한화,넥센,0,0,0,0,0,0,2000,0,0,0.0,0.0,0.0,0,1,0.0,0,0
277,2018-04-21,김지수,二,넥센,0,한화,넥센,0,0,0,0,0,0,0,2000,0,0.0,0.0,0.0,0,1,0.263,0,0
278,2018-04-21,박동원,포,넥센,0,한화,넥센,0,0,7302,0,0,1011,2000,0,7104,0.0,0.0,0.0,1,4,0.163,0,1
279,2018-04-22,이정후,지,넥센,0,한화,넥센,7100,1019,0,0,10111011,0,7005,0,0,0.0,0.0,0.0,3,5,0.35,1,1
280,2018-04-22,고종욱,좌,넥센,0,한화,넥센,1019,2000,0,0,13037005,0,0,2000,0,0.0,0.0,0.0,2,5,0.241,2,2
281,2018-04-22,김하성,유,넥센,0,한화,넥센,1304,7005,0,0,71017003,0,0,1019,0,0.0,0.0,0.0,2,5,0.286,2,1
282,2018-04-22,김지수,二,넥센,0,한화,넥센,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.263,0,0
283,2018-04-22,초이스,우,넥센,0,한화,넥센,7006,0,7006,0,1011,2000,0,7003,0,0.0,0.0,0.0,1,5,0.263,0,1
284,2018-04-22,박정음,우,넥센,0,한화,넥센,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
285,2018-04-22,김태완,一,넥센,0,한화,넥센,2000,0,7005,0,1116,7403,0,2000,0,0.0,0.0,0.0,1,5,0.224,0,1
286,2018-04-22,김민성,三,넥센,0,한화,넥센,0,7001,7001,0,1019,7303,0,0,0,0.0,0.0,0.0,1,4,0.282,1,1
287,2018-04-22,장영석,三,넥센,0,한화,넥센,0,0,0,0,0,0,0,0,7001,0.0,0.0,0.0,0,1,0.149,0,0
288,2018-04-22,임병욱,중,넥센,0,한화,넥센,0,1117,0,7101,1023,0,7402,0,1012,0.0,0.0,0.0,3,5,0.329,1,2
289,2018-04-22,김혜성,二유,넥센,0,한화,넥센,0,1116,0,7100,3000,0,2000,0,2000,0.0,0.0,0.0,1,4,0.209,1,1
290,2018-04-22,박동원,포,넥센,0,한화,넥센,0,1017,0,7104,3000,0,3000,0,7004,0.0,0.0,0.0,1,3,0.173,2,0
291,2018-04-25,이용규,중,한화,0,기아,한화,7100,0,0,1019,0,7003,0,7101,0,0.0,0.0,0.0,1,4,0.341,0,1
292,2018-04-25,하주석,유,한화,0,기아,한화,7101,0,0,1301,0,1018,0,7101,0,0.0,0.0,0.0,2,4,0.231,2,1
293,2018-04-25,송광민,三,한화,0,기아,한화,7005,0,0,6002,0,7104,0,7102,0,0.0,0.0,0.0,0,4,0.368,0,0
294,2018-04-25,오선진,三,한화,0,기아,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.273,0,0
295,2018-04-25,호잉,우,한화,0,기아,한화,0,7100,0,7005,0,7104,0,0,2000,0.0,0.0,0.0,0,4,0.371,0,0
296,2018-04-25,김태균,지,한화,0,기아,한화,0,7001,0,7102,0,0,7104,0,1118,0.0,0.0,0.0,1,4,0.277,0,0
297,2018-04-25,이동훈,주,한화,0,기아,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,1
298,2018-04-25,정근우,二,한화,0,기아,한화,0,7302,0,2000,0,0,1017,0,2000,0.0,0.0,0.0,1,4,0.262,0,0
299,2018-04-25,양성우,좌,한화,0,기아,한화,0,0,7005,0,2000,0,7006,0,3000,0.0,0.0,0.0,0,3,0.304,0,0
300,2018-04-25,김회성,一,한화,0,기아,한화,0,0,7402,0,2000,0,3000,0,0,0.0,0.0,0.0,0,2,0.235,0,0
301,2018-04-25,이성열,타一,한화,0,기아,한화,0,0,0,0,0,0,0,0,1017,0.0,0.0,0.0,1,1,0.304,1,0
302,2018-04-25,지성준,포,한화,0,기아,한화,0,0,7003,0,7003,0,2000,0,0,0.0,0.0,0.0,0,3,0.263,0,0
303,2018-04-25,최재훈,포,한화,0,기아,한화,0,0,0,0,0,0,0,0,2000,0.0,0.0,0.0,0,1,0.191,0,0
304,2018-04-26,이용규,중,한화,0,기아,한화,4002,7003,0,0,7006,0,0,7101,7104,0.0,0.0,0.0,0,5,0.323,0,0
305,2018-04-26,정근우,二,한화,0,기아,한화,1013,0,7304,0,7102,0,0,1013,0,0.0,0.0,0.0,2,4,0.273,0,0
306,2018-04-26,송광민,三一,한화,0,기아,한화,6001,0,7301,0,0,2000,0,2000,0,0.0,0.0,0.0,0,4,0.354,0,0
307,2018-04-26,호잉,우,한화,0,기아,한화,7008,0,3000,0,0,2000,0,0,1019,0.0,0.0,0.0,1,3,0.37,0,1
308,2018-04-26,김태균,지,한화,0,기아,한화,7101,0,7102,0,0,2000,0,0,7003,0.0,0.0,0.0,0,4,0.255,0,0
309,2018-04-26,하주석,유,한화,0,기아,한화,0,2000,0,7005,0,0,2000,0,1011,0.0,0.0,0.0,1,4,0.232,0,1
310,2018-04-26,양성우,좌,한화,0,기아,한화,0,7302,0,2000,0,0,7104,0,3000,0.0,0.0,0.0,0,3,0.293,0,1
311,2018-04-26,김회성,一,한화,0,기아,한화,0,1017,0,2000,0,0,3000,0,0,0.0,0.0,0.0,1,2,0.263,0,0
312,2018-04-26,이동훈,주,한화,0,기아,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
313,2018-04-26,오선진,三,한화,0,기아,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.273,0,0
314,2018-04-26,이성열,타一,한화,0,기아,한화,0,0,0,0,0,0,0,0,2000,0.0,0.0,0.0,0,1,0.298,0,0
315,2018-04-26,정경운,一,한화,0,기아,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
316,2018-04-26,지성준,포,한화,0,기아,한화,0,1003,0,0,7003,0,7102,0,1116,0.0,0.0,0.0,2,4,0.286,2,0
317,2018-04-26,최재훈,포,한화,0,기아,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.191,0,0
318,2018-04-27,이용규,중,한화,0,롯데,한화,7100,0,7102,0,7003,0,0,1011,7006,0.0,0.0,0.0,1,5,0.317,0,1
319,2018-04-27,하주석,유,한화,0,롯데,한화,7102,0,2000,0,0,7005,0,1003,7101,0.0,0.0,0.0,1,5,0.23,0,0
320,2018-04-27,송광민,三,한화,0,롯데,한화,1013,0,7005,0,0,1010,0,7005,0,0.0,0.0,0.0,2,4,0.359,0,1
321,2018-04-27,호잉,우,한화,0,롯데,한화,1300,0,0,7101,0,2000,0,7006,0,0.0,0.0,0.0,1,4,0.365,2,1
322,2018-04-27,김태균,지,한화,0,롯데,한화,7305,0,0,7303,0,1017,0,1017,0,0.0,0.0,0.0,2,4,0.273,1,0
323,2018-04-27,이성열,一,한화,0,롯데,한화,0,1003,0,7100,0,7006,0,7101,0,0.0,0.0,0.0,1,4,0.294,0,0
324,2018-04-27,정근우,二,한화,0,롯데,한화,0,1019,0,0,7003,0,2000,0,2000,0.0,0.0,0.0,1,4,0.272,0,0
325,2018-04-27,양성우,좌,한화,0,롯데,한화,0,7202,0,0,7101,0,2000,0,1011,0.0,0.0,0.0,1,4,0.291,0,0
326,2018-04-27,최재훈,포,한화,0,롯데,한화,0,7102,0,0,1011,0,2000,0,0,0.0,0.0,0.0,1,3,0.2,0,0
327,2018-04-27,지성준,타,한화,0,롯데,한화,0,0,0,0,0,0,0,0,1011,0.0,0.0,0.0,1,1,0.302,0,0
328,2018-04-28,이용규,중,한화,0,롯데,한화,7107,7101,0,0,4102,0,2000,0,0,0.0,0.0,0.0,0,3,0.308,0,0
329,2018-04-28,정근우,二,한화,0,롯데,한화,7101,0,1117,0,1019,0,7400,0,0,0.0,0.0,0.0,2,4,0.281,0,1
330,2018-04-28,송광민,一,한화,0,롯데,한화,7104,0,7101,0,5002,0,0,7107,0,0.0,0.0,0.0,0,3,0.349,1,0
331,2018-04-28,김회성,一,한화,0,롯데,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.263,0,0
332,2018-04-28,호잉,우,한화,0,롯데,한화,0,3000,3000,0,7101,0,0,1118,0,0.0,0.0,0.0,1,2,0.367,0,1
333,2018-04-28,김태균,지,한화,0,롯데,한화,0,7101,2000,0,0,2000,0,3200,0,0.0,0.0,0.0,0,3,0.259,0,0
334,2018-04-28,이동훈,주,한화,0,롯데,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
335,2018-04-28,하주석,유,한화,0,롯데,한화,0,2000,0,2000,0,2000,0,7004,0,0.0,0.0,0.0,0,4,0.221,0,0
336,2018-04-28,오선진,三,한화,0,롯데,한화,0,3100,0,7104,0,3100,0,0,2000,0.0,0.0,0.0,0,2,0.263,0,1
337,2018-04-28,최재훈,포,한화,0,롯데,한화,0,1019,0,7104,0,7004,0,0,7101,0.0,0.0,0.0,1,4,0.204,2,0
338,2018-04-28,양성우,좌,한화,0,롯데,한화,0,1019,0,0,1011,0,2000,0,2000,0.0,0.0,0.0,2,4,0.3,0,1
339,2018-04-29,이용규,중,한화,0,롯데,한화,1012,0,3000,2000,0,1017,0,7006,0,0.0,0.0,0.0,2,4,0.315,0,1
340,2018-04-29,정근우,二,한화,0,롯데,한화,7003,0,7101,0,1017,7006,0,0,7100,0.0,0.0,0.0,1,5,0.277,0,0
341,2018-04-29,김태균,지,한화,0,롯데,한화,2000,0,1011,0,1116,0,7102,0,1003,0.0,0.0,0.0,3,5,0.286,2,0
342,2018-04-29,정경운,주,한화,0,롯데,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
343,2018-04-29,호잉,우,한화,0,롯데,한화,7100,0,3000,0,7301,0,7003,0,7107,0.0,0.0,0.0,0,4,0.353,0,0
344,2018-04-29,이성열,一,한화,0,롯데,한화,0,1019,7212,0,7100,0,7305,0,7003,0.0,0.0,0.0,1,5,0.286,0,0
345,2018-04-29,양성우,좌,한화,0,롯데,한화,0,1011,0,1019,3200,0,0,1300,0,0.0,0.0,0.0,3,3,0.323,1,1
346,2018-04-29,최재훈,포,한화,0,롯데,한화,0,2000,0,1116,7101,0,0,7003,0,0.0,0.0,0.0,1,4,0.207,0,0
347,2018-04-29,오선진,三,한화,0,롯데,한화,0,2000,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0.259,0,0
348,2018-04-29,송광민,타三,한화,0,롯데,한화,0,0,0,7107,0,2000,0,1017,0,0.0,0.0,0.0,1,3,0.349,0,0
349,2018-04-29,이동훈,주,한화,0,롯데,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0
350,2018-04-29,김회성,三,한화,0,롯데,한화,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.263,0,0
351,2018-04-29,하주석,유,한화,0,롯데,한화,0,0,3000,2000,0,4004,0,2000,0,0.0,0.0,0.0,0,3,0.215,0,1
352,2018-05-01,이형종,중,LG,0,한화,LG,7104,0,2000,0,0,7006,7206,0,1012,0.0,0.0,0.0,1,5,0.35,0,0
353,2018-05-01,오지환,유,LG,0,한화,LG,2000,0,7005,0,0,1003,0,7101,6001,0.0,0.0,0.0,1,5,0.273,0,1
354,2018-05-01,박용택,지,LG,0,한화,LG,2000,0,2000,0,0,7003,0,3000,7101,0.0,0.0,0.0,0,4,0.319,0,1
355,2018-05-01,김현수,좌,LG,0,한화,LG,0,1004,0,7005,0,1111,0,1011,0,0.0,0.0,0.0,3,4,0.365,0,1
356,2018-05-01,채은성,우,LG,0,한화,LG,0,7208,0,7101,0,1019,0,5005,0,0.0,0.0,0.0,1,3,0.321,3,0
357,2018-05-01,유강남,포,LG,0,한화,LG,0,1018,0,7107,0,2000,0,2000,0,0.0,0.0,0.0,1,4,0.337,0,0
358,2018-05-01,김용의,一,LG,0,한화,LG,0,7101,0,0,7104,0,3000,0,0,0.0,0.0,0.0,0,2,0.298,0,0
359,2018-05-01,윤대영,타,LG,0,한화,LG,0,0,0,0,0,0,0,0,7006,0.0,0.0,0.0,0,1,0.278,0,0
360,2018-05-01,양석환,三,LG,0,한화,LG,0,0,1303,0,7107,0,7003,0,7001,0.0,0.0,0.0,1,4,0.282,1,1
361,2018-05-01,강승호,二,LG,0,한화,LG,0,0,6001,0,2000,0,0,0,0,0.0,0.0,0.0,0,2,0.191,0,0
362,2018-05-01,임훈,타,LG,0,한화,LG,0,0,0,0,0,0,1017,0,0,0.0,0.0,0.0,1,1,0.304,0,0
363,2018-05-01,정주현,주二,LG,0,한화,LG,0,0,0,0,0,0,0,0,3000,0.0,0.0,0.0,0,0,0.4,0,1
364,2018-05-02,이형종,중,LG,0,한화,LG,7004,0,1011,0,0,7102,0,1017,0,0.0,0.0,0.0,2,4,0.364,0,0
365,2018-05-02,오지환,유,LG,0,한화,LG,7006,0,0,1008,0,7104,0,7005,0,0.0,0.0,0.0,1,4,0.272,0,0
366,2018-05-02,박용택,지,LG,0,한화,LG,7100,0,0,7005,0,0,2000,7101,0,0.0,0.0,0.0,0,4,0.309,0,0
367,2018-05-02,김현수,좌,LG,0,한화,LG,0,7101,0,7104,0,0,1011,0,7101,0.0,0.0,0.0,1,4,0.362,0,1
368,2018-05-02,채은성,우,LG,0,한화,LG,0,2000,0,7005,0,0,1019,0,7104,0.0,0.0,0.0,1,4,0.319,0,1
369,2018-05-02,양석환,三,LG,0,한화,LG,0,1017,0,0,7102,0,1303,0,2000,0.0,0.0,0.0,2,4,0.29,3,1
370,2018-05-02,윤대영,一,LG,0,한화,LG,0,2000,0,0,2000,0,0,0,0,0.0,0.0,0.0,0,2,0.25,0,0
371,2018-05-02,김용의,一,LG,0,한화,LG,0,0,0,0,0,0,2000,0,0,0.0,0.0,0.0,0,1,0.292,0,0
372,2018-05-02,정상호,포,LG,0,한화,LG,0,0,7107,0,7102,0,2000,0,0,0.0,0.0,0.0,0,3,0.261,0,0
373,2018-05-02,박지규,二,LG,0,한화,LG,0,0,7108,0,0,7104,0,7101,0,0.0,0.0,0.0,0,3,0.0,0,0
374,2018-05-03,임훈,중,LG,0,한화,LG,2000,0,7006,0,7101,0,0,0,0,0.0,0.0,0.0,0,3,0.269,0,0
375,2018-05-03,이형종,타중,LG,0,한화,LG,0,0,0,0,0,0,7107,0,2000,0.0,0.0,0.0,0,2,0.348,0,0
376,2018-05-03,오지환,유,LG,0,한화,LG,7004,0,1011,0,0,1110,0,2000,0,0.0,0.0,0.0,2,4,0.279,0,1
377,2018-05-03,박용택,지,LG,0,한화,LG,1011,0,2000,0,0,1301,0,7101,0,0.0,0.0,0.0,2,4,0.315,2,1
378,2018-05-03,김현수,좌,LG,0,한화,LG,2000,0,0,7003,0,7100,0,1011,0,0.0,0.0,0.0,1,4,0.358,0,0
379,2018-05-03,채은성,우,LG,0,한화,LG,0,7407,0,7003,0,1302,0,7102,0,0.0,0.0,0.0,1,4,0.317,1,1
380,2018-05-03,유강남,포,LG,0,한화,LG,0,7407,0,3000,0,7102,0,0,1017,0.0,0.0,0.0,1,3,0.337,0,0
